sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               137.6,   121.7821125242248,    22.1659166653264,   77377.57492592558,   88.28681965751629,   29.35607987459346,   2644.183932873865,  -3201106.552190584,   5052511.206102151,   2420724.673084152,   -2564.51627168455,  -438.8016064516698,   471.6122488961758,   0.192712686901767, 0.01502485133312326,2.778352014124354e-05,   7.882123151461878,   70.67099443029018,   2906.556815000093,   1878.556815000093,   84266.49896251499
               137.7,   121.7839960317763,   22.16596905828168,   77488.17631651275,   88.28775043918844,   29.33770488616814,   2646.672781138069,  -3201363.121178474,   5052467.275643194,   2420771.846878434,  -2566.863970876305,  -439.8077357908326,   471.8636677821132,  0.1935471124158631,  0.0138541934013086,2.731380546438859e-05,   7.894804675732235,   69.62609274298732,   2903.593815000093,   1875.593815000093,   84266.49896251499
               137.8,   121.7858818791131,   22.16602148772325,   77598.83383635059,   88.28867765690487,   29.31935279078957,   2649.164806921997,   -3201619.92507866,   5052423.244512045,   2420819.045834213,  -2569.214500429225,  -440.8150749326802,   472.1155523072314,  0.1943570483985733, 0.01818411162898624,2.685132897233106e-05,   7.907515266957214,   68.59488334094075,   2900.630815000093,   1872.630815000093,   84266.49896251499
               137.9,    121.787770068977,   22.16607395374215,   77709.54757647496,   88.28960619739472,   29.30102356805484,   2651.660016816169,   -3201876.96417504,   5052379.112588399,   2420866.269995641,  -2571.567903809975,  -441.8235752421845,   472.3677478788226,  0.1951439509781834, 0.01700530235069748,2.639599007208223e-05,   7.920255021492643,   67.57721067894015,   2897.667815000093,   1869.667815000093,   84266.49896251499
                 138,   121.7896606041521,   22.16612645626662,   77820.31762218475,   88.29053747599011,       29.2827117194,    2654.15843496081,  -3202134.238756097,   5052334.879750819,     2420913.5193878,  -2573.924193355977,  -442.8334295839146,   472.6201417347207,  0.1904031994448453, 0.01582741339073662,2.59476894380331e-05,   7.933024038428059,   66.57292079570098,   2894.704815000094,   1866.704815000094,   84266.49896251499
               138.1,   121.7915534874854,   22.16617899522042,   77931.14404833037,   88.29147147670199,   29.26442147400088,   2656.660053098574,  -3202391.749110757,   5052290.545866256,    2420960.79403137,  -2576.283377468432,  -443.8444812257336,   472.8727875391313,  0.1911521896184566, 0.01465191695726783,2.550632901724511e-05,    7.94582241258928,   65.58186123583322,   2891.741815000094,   1863.741815000094,   84266.49896251499
               138.2,   121.7934487217424,   22.16623157052504,   78042.02694592997,   88.29240819200808,   29.24615402033502,   2659.164873002289,   -3202649.49552883,   5052246.110818849,   2421008.093952895,  -2578.645462426658,  -444.8566869984804,    473.125701001777,  0.1918786190433318, 0.01347904279738802,2.50718119076083e-05,   7.958650240954502,   64.60388085358568,   2888.778815000094,   1860.778815000094,   84266.49896251499
               138.3,    121.795346309691,   22.16628418210632,   78152.96640668064,   88.29334645015305,   29.22790932464902,   2661.672900301758,  -3202907.478300556,     5052201.5744929,   2421055.419179625,  -2581.010444457336,  -445.8700617420359,   473.3789199415896,  0.1925824915998579, 0.01721530992283815,2.464404240918734e-05,   7.971507621557972,   63.63882995694498,   2885.815815000095,   1857.815815000095,   84266.49896251499
               138.4,    121.797246254099,    22.1663368300507,   78263.96252241358,   88.29428091744558,   29.20968734210421,   2664.184139944868,  -3203165.697712614,   5052156.936766973,   2421102.769755536,  -2583.378286959363,  -446.8846644259391,   473.6326157493779,  0.1932624861502661, 0.01604431954093701,2.422292601355127e-05,   7.984394652783877,   62.68656029124229,   2882.852815000095,   1854.852815000095,   84266.49896251499
               138.5,    121.799148557743,   22.16638951434653,    78375.0153851267,   88.29521810245325,   29.19148805540593,   2666.698598920539,  -3203424.154054733,   5052112.197522701,   2421150.145714483,  -2585.749046587485,  -447.9004289435588,    473.886580638083,  0.1939177392367338, 0.01487073389160276,2.380836939061579e-05,   7.997311433881742,   61.74692503572354,   2879.889815000095,   1851.889815000095,   84266.49896251499
               138.6,   121.8010532234066,   22.16644223491474,   78486.12508701067,   88.29615800158652,   29.17331143085949,   2669.216283129252,  -3203682.847618897,   5052067.356643786,   2421197.547083393,  -2588.122728817594,  -448.9173579257085,   474.1408150044777,  0.1945483445742156, 0.01369979164937058,2.340028037571514e-05,   8.010258064370326,   60.81977878279953,   2876.926815000095,   1848.926815000095,   84266.49896251499
               138.7,   121.8029602538793,   22.16649499167605,   78597.29172039498,   88.29710061118102,   29.15515743486965,   2671.737198492241,  -3203941.778697642,   5052022.414013636,   2421244.973889229,  -2590.499339143953,  -449.9354540094857,   474.3953192509243,  0.1951543949748208, 0.01253151456641592,2.299856795705022e-05,   8.023234644256274,    59.9049775311597,   2873.963815000096,   1845.963815000096,   84266.49896251499
               138.8,   121.8048696519559,   22.16654778461277,    78708.5153773278,   88.29803965300943,   29.13702499748088,   2674.261353258086,  -3204200.947582475,   5051977.369512834,   2421292.426165236,  -2592.878832490998,   -450.954825175263,   474.6502830516759,  0.1908218601250274, 0.01688518568672445,2.260314226438826e-05,   8.036241274291726,    59.0023786823303,   2871.000815000096,   1843.000815000096,   84266.49896251499
               138.9,   121.8067814205187,   22.16660061381846,   78819.79613412824,    88.2989800325072,   29.11890943948056,   2676.788769658203,  -3204460.354562266,   5051932.223000715,   2421339.903950278,  -2595.261249024097,   -451.975598605164,    474.905490542769,  0.1913849658224411, 0.01571204610745881,2.221391460971135e-05,   8.049278057508836,   58.11184119942383,   2868.037815000096,   1840.037815000096,   84266.49896251499
                 139,   121.8086955624085,   22.16665347921982,    78931.1340769846,   88.29992313014833,   29.10081642454692,   2679.319435143561,  -3204719.999930894,   5051886.974352514,   2421387.407269621,   -2597.64661016067,  -452.9975470785278,    475.160969145856,   0.191931505006763,  0.0145390688037759,2.183079738476526e-05,   8.062345092557509,   57.23322525047263,   2865.074815000096,   1837.074815000096,   84266.49896251499
               139.1,    121.810612080436,   22.16670638073684,   79042.52929887362,   88.30086894593359,   29.08274592272882,   2681.853355708721,  -3204979.883983098,   5051841.623450614,   2421434.936150392,  -2600.034921503746,  -454.0206730916033,   475.4167191975754,  0.1924563417811133, 0.01336627383426009,2.145370405987924e-05,   8.075442481419511,    56.3663923411679,   2862.111815000097,   1834.111815000097,   84266.49896251499
               139.2,   121.8125309774173,   22.16675931829366,   79153.98189292755,   88.30181631045762,   29.06469790108307,   2684.390537171548,  -3205240.007014067,   5051796.170176975,   2421482.490620211,  -2602.426179366429,  -455.0449916489906,   475.6727788927716,  0.1929594668598365, 0.01711546312394139,2.108254919634159e-05,   8.088570326545343,   55.51120532936333,   2859.148815000097,   1831.148815000097,   84266.49896251499
               139.3,   121.8144522561687,   22.16681229197716,   79265.49195241183,   88.30275988770092,   29.04667231513653,   2686.930984670283,  -3205500.369315396,   5051750.614407736,   2421530.070723643,  -2604.820346823449,   -456.070562453265,   475.9293216637767,  0.1934395212454363, 0.01593963585527483,2.071724843442148e-05,   8.101728730760486,    54.6675284134367,   2856.185815000097,   1828.185815000097,   84266.49896251499
               139.4,   121.8163759195152,   22.16686530177454,   79377.05957078934,   88.30370619714537,   29.02866914909961,   2689.474705380278,  -3205760.971181777,   5051704.956022178,   2421577.676494982,  -2607.217481372365,   -457.097318524633,   476.1861370349472,  0.1938956296126987, 0.01475875663371051,2.035771848121389e-05,   8.114917797787152,   53.83522712819288,   2853.222815000097,   1825.222815000097,   84266.49896251499
               139.5,   121.8183019702894,   22.16691834760478,   79488.68484168872,   88.30465523885361,   29.01068837012769,   2692.021705391516,  -3206021.812910205,   5051659.194901632,   2421625.307961498,  -2609.617588692077,   -458.125262504084,   476.4432253097506,  0.1943278761621426, 0.01357807590522335,2.000387709892609e-05,   8.128137631640374,   53.01416832635702,   2850.259815000098,   1822.259815000098,   84266.49896251499
               139.6,   121.8202304113293,   22.16697142938657,   79600.36785892397,   88.30560701281736,   28.99272994546401,   2694.571990815322,  -3206282.894798241,   5051613.330927181,   2421672.965150503,  -2612.020674480552,  -459.1543970392942,   476.7005867964627,  0.1947363442756359, 0.01239761114627731,1.965564309314617e-05,   8.141388336851382,    52.2042201711949,   2847.296815000098,   1819.296815000098,   84266.49896251499
               139.7,   121.8221612454766,   22.16702454710069,   79712.10871643759,   88.30655523364941,     28.974793826256,   2697.125566721755,  -3206544.217142424,   5051567.363977498,   2421720.648095804,  -2614.426694104115,  -460.1847923951972,   476.9584265616517,  0.1951220447543806, 0.01675402648726605,1.931293630136027e-05,   8.154670018276802,   51.40525212406074,   2844.333815000098,   1816.333815000098,   84266.49896251499
               139.8,   121.8240944755752,   22.16707770083853,     79823.907508309,    88.3075047994764,    28.9568799949758,   2699.682440090206,  -3206805.780237037,   5051521.293927194,   2421768.356842747,  -2616.835692404097,  -461.2163986393402,   477.2165859623259,  0.1954864699273547, 0.01556553458154869,1.897567758150746e-05,   8.167982781649856,   50.61713494124673,   2841.370815000098,   1813.370815000098,   84266.49896251499
               139.9,   121.8260301044794,   22.16713089052369,   79935.76432886533,   88.30845711161773,   28.93898842601659,   2702.242617323426,  -3207067.584381216,   5051475.120656378,   2421816.091419347,  -2619.247686353813,  -462.2492032565422,    477.475019763181,  0.1958298923635836, 0.01437725723634504,1.864378880024005e-05,   8.181326733116009,    49.8397406566711,   2838.407815000099,   1810.407815000099,   84266.49896251499
                 140,   121.8279681350497,   22.16718411607382,   80047.67927258462,   88.30941217005437,   28.92111909021435,   2704.806104608101,  -3207329.629874812,   5051428.844045072,   2421863.851853059,  -2621.662681734018,  -463.2832087935379,   477.7337283240629,  0.1961523923203923, 0.01318921036072491,1.831719282194559e-05,   8.194701979299293,    49.0729425734242,   2835.444815000099,   1807.444815000099,   84266.49896251499
               140.1,   121.8299085701843,   22.16723737741144,   80159.65242798626,   88.31036882276693,   28.90326644966704,   2707.372926072249,  -3207591.917017967,   5051382.463966235,   2421911.638169597,  -2624.080669229228,  -464.3186414210909,   477.9926792696443,  0.1909091287577914, 0.01693951030116258,1.79958135144386e-05,   8.208108629800646,   48.31661533116372,   2832.481815000099,   1804.481815000099,   84266.49896251499
               140.2,   121.8318514128405,   22.16729067462517,   80271.68387277797,   88.31132170979198,   28.88543474788734,   2709.943073014571,  -3207854.446106864,   5051335.980275055,   2421959.450407839,  -2626.501615868657,  -465.3553978792459,   478.2521034806239,  0.1911962326242206, 0.01575170010202253,1.767957575160771e-05,   8.221546789699193,   47.57063484649281,   2829.518815000099,   1801.518815000099,   84266.49896251499
               140.3,   121.8337966658962,   22.16734400770088,   80383.77370138373,    88.3122773506426,    28.8676251976929,   2712.516548769355,  -3208117.217441313,   5051289.392847803,   2422007.288602309,  -2628.925581210121,  -466.3933634092854,   478.5118037984146,  0.1914601020061411, 0.01456140729827055,1.736840532287765e-05,   8.235016566794942,   46.83487816338788,     2826.5558150001,     1798.5558150001,   84266.49896251499
               140.4,   121.8357443322341,   22.16739737655542,    80495.9220089633,   88.31323574165135,   28.84983776696976,   2715.093359620481,  -3208380.231323475,   5051242.701563426,   2422055.152780634,  -2631.352571081765,  -467.4325407470196,   478.7717806715441,  0.1917008128944458, 0.01337389586586415,1.706222896968557e-05,   8.248518069851649,   46.10922355570332,     2823.5928150001,     1795.5928150001,   84266.49896251499
               140.5,   121.8376944147425,   22.16745078110543,   80608.12889086921,   88.31419687908637,   28.83207242368178,   2717.673511873833,  -3208643.488056096,   5051195.906300616,   2422103.042970497,  -2633.782591331276,  -468.4729326356986,    479.032034553714,  0.1919184405401557, 0.01218918049874281,1.676097437651243e-05,   8.262051408178197,   45.39355051729493,     2820.6298150001,     1792.6298150001,   84266.49896251499
               140.6,   121.8396469163134,   22.16750422133055,   80720.39444258064,   88.31515446573836,   28.81432911906155,   2720.257010797489,  -3208906.987940888,   5051149.006935608,    2422150.95920617,  -2636.215596837082,  -469.5146103165826,   479.2927732451919,  0.1921139920071805, 0.01656136563672176,1.646457016034468e-05,   8.275616691437357,   44.68773975039477,   2817.666815000101,   1789.666815000101,   84266.49896251499
               140.7,   121.8416018398415,   22.16755769732259,   80832.71875973977,    88.3161134022881,   28.79660783679034,     2722.8438635646,    -3209170.7312773,   5051102.003340529,   2422198.901533636,  -2638.651633086739,  -470.5575232698328,   479.5538362418179,  0.1922889756331353, 0.01537374275529628,1.617294586011772e-05,   8.289214030200238,   43.99167316182885,   2814.703815000101,   1786.703815000101,   84266.49896251499
               140.8,   121.8435591882319,   22.16761120900358,   80945.10193821322,   88.31707508813626,   28.77890855213271,   2725.434076773769,   -3209434.71836969,   5051054.895393045,   2422246.869981332,  -2641.090717347184,  -471.6016588796043,   479.8151778802268,  0.1924436605445562, 0.01418891644908931,1.588603192609541e-05,   8.302843535478264,   43.30523384753224,   2811.740815000101,   1783.740815000101,   84266.49896251499
               140.9,   121.8455189643958,   22.16766475628951,   81057.54407406319,    88.3180395195504,   28.76123123664775,   2728.027656808827,  -3209698.949523156,   5051007.682970761,    2422294.86457714,  -2643.532855551243,  -472.6470197885721,   480.0767986686431,  0.1925781193256322, 0.01300690005709696,1.560375970962753e-05,   8.316505318792702,   42.62830608395227,   2808.777815000101,   1780.777815000101,   84266.49896251499
                 141,   121.8474811712499,   22.16771833910089,    81170.0452635251,   88.31900552039158,   28.74357585869532,   2730.624609879067,   -3209963.42504327,   5050960.365950855,   2422342.885349479,  -2645.978044105508,  -473.6936214747769,   480.3387379369962,  0.1926923206721155, 0.01678057400619166,1.532606145298853e-05,   8.330199492191907,   41.96077531885401,   2805.814815000102,   1777.814815000102,   84266.49896251499
               141.1,   121.8494458117116,   22.16777195752504,   81282.60560298059,     88.319967737116,    28.7259423742122,   2733.224941519232,  -3210228.145231942,   5050912.944204517,   2422390.932344145,  -2648.426245330193,   -474.741525288364,   480.6011736938511,  0.1927848334554169, 0.01560073453021745,1.50528702793224e-05,   8.343926168156946,   41.30252816108292,   2802.851815000102,   1774.851815000102,   84266.49896251499
               141.2,   121.8514128887072,    22.1678256115473,   81395.22518901899,   88.32093270221186,   28.70833077012431,   2735.828659292543,   -3210493.11039428,   5050865.417606148,   2422439.005596426,   -2650.87751837684,  -475.7906625809992,   480.8638902760454,  0.1928547599591497, 0.01441844087856499,1.47841201824525e-05,   8.357685460129435,   40.65345237585622,   2799.888815000102,   1771.888815000102,   84266.49896251499
               141.3,   121.8533824051709,   22.16787930108318,    81507.9041184308,   88.32190041202408,   28.69074101498126,   2738.435769683607,  -3210758.320837765,   5050817.786032261,   2422487.105134431,  -2653.331869257479,  -476.8410361494081,   481.1268881586409,  0.1929021689636417, 0.01323897045750294,1.45197460169762e-05,   8.371477481901762,   40.01343686923953,   2796.925815000102,   1768.925815000102,   84266.49896251499
               141.4,   121.8553543640429,   22.16793302604797,    81620.6424881788,   88.32287086283776,   28.67317307740212,   2741.046279199732,   -3211023.77687048,   5050770.049359085,   2422535.230986309,  -2655.789304004333,  -477.8926487983068,   481.3901678217145,  0.1929271285742183, 0.01206233491396215,1.425968348850609e-05,   8.385302347842185,   39.38237168129544,   2793.962815000103,   1765.962815000103,   84266.49896251499
               141.5,   121.8573287682669,   22.16798678642073,   81733.44039539341,   88.32383774863098,    28.6556269086359,    2743.66019331356,  -3211289.478799481,    5050722.20746038,   2422583.383186901,  -2658.249777028665,  -478.9455727300482,   481.6539397355137,  0.1929306434261708, 0.01646027721822635,1.400386914394927e-05,   8.399160172703134,   38.76014797504602,   2790.999815000103,   1762.999815000103,   84266.49896251499
               141.6,   121.8593056207896,   22.16804058229412,     81846.297937355,   88.32480597693304,   28.63810249351414,   2746.277519399163,  -3211555.426929532,   5050674.260205735,   2422631.561782898,  -2660.713334510332,  -479.9997567881368,   481.9180413716203,  0.1929142392605771, 0.01528077553743882,1.375224036189338e-05,   8.413051072180322,   38.14665803252227,   2788.036815000103,   1760.036815000103,   84266.49896251499
               141.7,   121.8612849245685,   22.16809441358889,   81959.21521157399,    88.3257769491229,   28.62059980811343,   2748.898264258031,  -3211821.621570386,   5050626.207470333,   2422679.766803232,  -2663.179994048375,  -481.0551882170114,   482.1824265055811,  0.1928781826615075, 0.01410411004939639,1.350473534287595e-05,   8.426975162440778,   37.54179524052275,   2785.073815000103,   1757.073815000103,   84266.49896251499
               141.8,   121.8632666825671,   22.16814828021972,   82072.19231577311,   88.32675066148755,   28.60311882465665,   2751.522434478133,   -3212088.06303255,   5050578.049129311,   2422727.998276275,  -2665.649761763184,  -482.1118697202757,   482.4470956728522,   0.192822539489919, 0.01293029132575272,1.326129310001453e-05,    8.44093256019309,   36.94545408241547,   2782.110815000104,   1754.110815000104,   84266.49896251499
               141.9,   121.8652508977545,   22.16820218210572,    82185.2293478623,   88.32772593620167,   28.58565951204108,   2754.150036474025,  -3212354.751627034,    5050529.78505737,   2422776.256230934,  -2668.122634126869,  -483.1698170065312,   482.7120887274799,  0.1927472692078773, 0.01672799849773899,1.302185344966197e-05,   8.454923382705699,   36.35753012928325,   2779.147815000104,   1751.147815000104,   84266.49896251499
                 142,   121.8672375731011,   22.16825611933508,   82298.32640588749,   88.32869741191692,   28.56822182629372,   2756.781075987985,  -3212621.687661142,   5050481.415123125,   2422824.540713731,  -2670.598573087066,  -484.2290922624709,   482.9775859783422,  0.1926509076196285, 0.01555640261479435,1.278635700227405e-05,   8.468947747710054,   35.77792003049331,   2776.184815000104,   1748.184815000104,   84266.49896251499
               142.1,   121.8692267115859,   22.16831009189267,   82411.48358811717,   88.32967163064373,   28.55080575559606,   2759.415560787371,  -3212888.871445424,   5050432.939198454,   2422872.851760542,  -2673.077638667395,  -485.2896259640328,   483.2433690217741,  0.1925325445538909, 0.01438237333504219,1.25547451530446e-05,   8.483005773936853,   35.20652150870416,   2773.221815000104,   1745.221815000104,   84266.49896251499
               142.2,   121.8712183161962,   22.16836409969262,   82524.70099303406,   88.33064858875001,   28.53341126908613,   2762.053497563934,  -3213156.303292854,   5050384.357157374,    2422921.18939997,  -2675.559837069557,  -486.3514209740629,   483.5094383587553,   0.192392242468556, 0.01321120235817053,1.232696007284442e-05,   8.497097580498185,    34.6432333456721,   2770.258815000105,   1742.258815000105,   84266.49896251499
               142.3,   121.8732123899254,    22.1684181426488,   82637.97871930525,   88.33162828254716,   28.51603833596391,   2764.694893032866,  -3213423.983517026,   5050335.668873608,   2422969.553660668,  -2678.045174516124,  -487.4144801639455,   483.7757944951629,  0.1922300632121171, 0.01204289893060165,1.210294469930261e-05,   8.511223287115698,   34.08795537559701,   2767.295815000105,   1739.295815000105,   84266.49896251499
               142.4,   121.8752089357708,    22.1684722207398,   82751.31686575618,   88.33260439646799,   28.49868690741762,   2767.339752877413,    -3213691.9124305,   5050286.874218374,   2423017.944578067,  -2680.533604942269,  -488.4788767219696,   484.0426506282938,  0.1920470115267562, 0.01646704173251086,1.188264272792548e-05,   8.525383013925369,   33.54058847483954,   2764.332815000105,   1736.332815000105,   84266.49896251499
               142.5,   121.8772079567326,   22.16852633405911,   82864.71553137526,   88.33358184547716,   28.48135696936359,   2769.988084679448,  -3213960.090343526,    5050237.97305865,   2423066.362199598,  -2683.025175237498,  -489.5445588447822,   484.3098421603436,  0.1918446310780021,  0.0152959000480449,1.166599860330467e-05,    8.53957688204671,   33.00103455776928,   2761.369815000106,   1733.369815000106,   84266.49896251499
               142.6,   121.8792094558221,   22.16858048252621,   82978.17481540143,   88.33456203310625,   28.46404849862193,   2772.639895450038,  -3214228.517571422,   5050188.965267104,    2423114.80655471,    -2685.5199033422,  -490.6115136377845,   484.5773222924707,  0.1916231865022262, 0.01412762807062502,1.145295751019961e-05,   8.553805013103549,     32.469196563593,   2758.406815000106,   1730.406815000106,   84266.49896251499
               142.7,   121.8812134360566,   22.16863466605439,   83091.69481728133,   88.33554495567017,   28.44676146801099,   2775.295191987916,  -3214497.194430282,   5050139.850716334,   2423163.277672287,  -2688.017795570316,  -491.6797438705589,    484.845091586914,  0.1913827377943594, 0.01296223418428776,1.124346536498486e-05,   8.568067529295279,   31.94497844857493,   2755.443815000106,   1727.443815000106,   84266.49896251499
