sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {m},rkt.dynamics._SBII[1] {m},rkt.dynamics._SBII[2] {m},rkt.dynamics._VBII[0] {m/s},rkt.dynamics._VBII[1] {m/s},rkt.dynamics._VBII[2] {m/s},rkt.dynamics.thtbdx {degree}
                 161,   120.9928332239268,   22.13826594634205,   174285.1616578028,   2333.684182798962,   5325986.467408311,  -2923834.137561976,   2445362.161111411,   2119.822609606607,  -486.6980977840406,   845.9071642089865,   86.18415753660719
               161.1,   120.9929754664578,   22.13826465880017,    174510.925320738,   2335.055885926138,   5326198.508786626,  -2923882.830994145,   2445446.777428267,   2121.016133317489,  -487.1776649101776,   846.4245243480948,   86.18348499222155
               161.2,   120.9931178161919,   22.13826336905668,   174736.8274012236,   2336.429534419458,    5326410.66959963,   -2923931.57241897,   2445531.445517331,   2122.211321231285,  -487.6579567412533,   846.9426158673539,   86.18281341444447
               161.3,   120.9932602723219,   22.13826207710911,   174962.8680947665,   2337.805131419544,   5326622.950013876,  -2923980.361908983,   2445616.165451794,   2123.408176006529,  -488.1389744520396,   847.4614399375859,   86.18214280386707
               161.4,   120.9934028358747,   22.13826078295503,   175189.0475971932,   2339.182680074667,   5326835.350196179,  -2924029.199536821,   2445700.937304975,   2124.606700308247,  -488.6207192202128,   847.9809977324534,   86.18147316106634
               161.5,   120.9935455060436,     22.138259486592,   175415.3661046438,   2340.562183540789,   5327047.870313624,  -2924078.085375255,   2445785.761150302,   2125.806896807993,  -489.1031922263323,   848.5012904284855,   86.18080448662117
               161.6,   120.9936882838547,   22.13825818801755,   175641.8238135697,   2341.943644981603,   5327260.510533565,  -2924127.019497165,   2445870.637061325,   2127.008768183872,  -489.5863946538888,   849.0223192051253,   86.18013678110867
               161.7,   120.9938311685034,   22.13825688722924,   175868.4209207427,   2343.327067568508,    5327473.27102362,  -2924176.001975554,   2445955.565111711,   2128.212317120511,  -490.0703276892746,   849.5440852447255,   86.17947004511861
               161.8,   120.9939741610168,   22.13825558422458,   176095.1576232444,     2344.7124544807,   5327686.151951679,   -2924225.03288354,   2446040.545375244,   2129.417546309159,  -490.5549925218089,   850.0665897325428,   86.17880427923798
               161.9,   120.9941172605872,    22.1382542790011,     176322.03411848,    2346.09980890515,   5327899.153485902,  -2924274.112294362,   2446125.577925826,    2130.62445844766,  -491.0403903437473,   850.5898338567506,   86.17813948405232
                 162,   120.9942604682422,   22.13825297155631,   176549.0506041702,   2347.489134036679,   5328112.275794717,  -2924323.240281382,    2446210.66283748,   2131.833056240516,  -491.5265223503072,   851.1138188084545,   86.17747566014584
               162.1,   120.9944037831777,   22.13825166188774,    176776.207278356,   2348.880433077922,   5328325.519046824,  -2924372.416918073,   2446295.800184349,   2133.043342398862,  -492.0133897396648,   851.6385457816616,   86.17681280810683
               162.2,   120.9945472059622,    22.1382503499929,   177003.5043393914,   2350.273709239371,   5328538.883411192,  -2924421.642278032,   2446380.990040693,   2134.255319640493,  -492.5009937129411,   852.1640159733407,   86.17615092852562
               162.3,   120.9946907371654,    22.1382490358693,    177230.941985961,   2351.668965739455,   5328752.369057066,   -2924470.91643498,   2446466.232480895,   2135.468990689935,  -492.9893354742591,   852.6902305834362,   86.17549002199226
               162.4,   120.9948343759818,   22.13824771951446,   177458.5204170607,   2353.066205804499,   5328965.976153962,  -2924520.239462755,   2446551.527579456,   2136.684358278414,  -493.4784162307081,   853.2171908148441,   86.17483008909271
               162.5,   120.9949781234398,   22.13824640092585,   177686.2398320157,   2354.465432668762,    5329179.70487167,  -2924569.611435313,   2446636.875410997,   2137.901425143876,  -493.9682371923914,   853.7448978734384,   86.17417113041282
               162.6,   120.9951219787335,   22.13824508010098,   177914.1004304718,   2355.866649574495,   5329393.555380251,   -2924619.03242674,   2446722.276050262,   2139.120194031058,  -494.4587995724049,   854.2733529680672,   86.17351314655171
               162.7,   120.9952659428946,   22.13824375703732,   178142.1024123989,    2357.26985977196,   5329607.527850049,  -2924668.502511234,   2446807.729572113,   2140.340667691481,  -494.9501045868699,   854.8025573106052,   86.17285613809715
               162.8,   120.9954100151135,    22.1382424317324,   178370.2459780835,    2358.67506651943,    5329821.62245167,  -2924718.021763121,   2446893.236051538,    2141.56284888348,  -495.4421534549496,   855.3325121158641,   86.17220010564485
               162.9,   120.9955541964214,   22.13824110418366,   178598.5313281426,   2360.082273083236,   5330035.839356003,  -2924767.590256846,   2446978.795563639,   2142.786740372204,  -495.9349473988077,   855.8632186017451,   86.17154504979132
                 163,   120.9956984860155,   22.13823977438855,   178826.9586635316,   2361.491482737765,   5330250.178734225,  -2924817.208066978,   2447064.408183648,   2144.012344929633,  -496.4284876436746,   856.3946779891611,   86.17089097112401
               163.1,   120.9958428849225,   22.13823844234458,   179055.5281855101,   2362.902698765533,   5330464.640757769,  -2924866.875268209,   2447150.073986912,   2145.239665334649,  -496.9227754178262,   856.9268915020502,   86.17023787024395
               163.2,   120.9959873923389,    22.1382371080492,   179284.2400956769,   2364.315924457188,   5330679.225598364,  -2924916.591935349,   2447235.793048908,    2146.46870437304,  -497.4178119526316,   857.4598603673671,   86.16958574774451
               163.3,   120.9961320092943,   22.13823577149984,   179513.0945959631,    2365.73116311155,   5330893.933428009,  -2924966.358143338,   2447321.565445229,   2147.699464837523,  -497.9135984825151,   857.9935858151491,   86.16893460422394
               163.4,   120.9962767349837,     22.138234432694,   179742.0918886233,   2367.148418035603,    5331108.76441899,  -2925016.173967238,   2447407.391251598,    2148.93194952773,  -498.4101362449966,   858.5280690784961,   86.16828444027547
               163.5,   120.9964215704387,   22.13823309162908,   179971.2321762387,   2368.567692544548,    5331323.71874386,   -2925066.03948223,   2447493.270543855,    2150.16616125028,  -498.9074264806935,   859.0633113935494,   86.16763525650421
               163.6,   120.9965665148556,   22.13823174830253,   180200.5156617314,   2369.988989961843,   5331538.796575473,  -2925115.954763625,   2447579.203397965,   2151.402102818779,  -499.4054704333261,    859.599313999587,   86.16698705350449
               163.7,    120.996711569262,   22.13823040271178,   180429.9425483495,   2371.412313619193,   5331753.998086946,  -2925165.919886859,   2447665.189890021,   2152.639777053836,  -499.9042693497335,   860.1360781389496,   86.16633983186858
               163.8,    120.996856732857,   22.13822905485432,   180659.5130396653,   2372.837666856627,   5331969.323451682,  -2925215.934927482,   2447751.230096237,   2153.879186783108,  -500.4038244798881,   860.6736050571322,   86.16569359219741
               163.9,   120.9970020066709,   22.13822770472751,   180889.2273396011,   2374.265053022481,   5332184.772843378,  -2925265.999961187,   2447837.324092954,   2155.120334841301,   -500.904137076899,   861.2118960027261,   86.16504833509634
                 164,   120.9971473898981,   22.13822635232884,   181119.0856523998,   2375.694475473421,   5332400.346435999,  -2925316.115063777,    2447923.47195664,   2156.363224070206,  -501.4052083970162,   861.7509522273947,   86.16440406116574
               164.1,   120.9972928835711,   22.13822499765567,    181349.088182644,   2377.125937574541,   5332616.044403808,  -2925366.280311189,   2448009.673763878,   2157.607857318754,   -501.907039699678,   862.2907749859804,   86.16376077100779
               164.2,   120.9974384868886,   22.13822364070541,   181579.2351352582,   2378.559442699305,   5332831.866921354,  -2925416.495779484,   2448095.929591387,   2158.854237442972,    -502.40963224746,   862.8313655364659,   86.16311846522562
               164.3,   120.9975842008793,   22.13822228147546,    181809.526715491,   2379.994994229639,   5333047.814163457,  -2925466.761544849,   2448182.239516007,   2160.102367306064,  -502.9129873061416,   863.3727251400129,   86.16247714442007
               164.4,   120.9977300247421,   22.13822091996326,   182039.9631289365,    2381.43259555591,   5333263.886305236,  -2925517.077683595,   2448268.603614707,   2161.352249778394,  -503.4171061446897,   863.9148550609232,   86.16183680919619
               164.5,    120.997875959506,    22.1382195561662,   182270.5445815288,   2382.872250077009,   5333480.083522094,  -2925567.444272168,   2448355.021964585,   2162.603887737557,  -503.9219900352767,   864.4577565667147,   86.16119746016304
               164.6,   120.9980220043704,   22.13821819008165,   182501.2712795353,   2384.313961200278,   5333696.405989727,  -2925617.861387133,   2448441.494642859,   2163.857284068313,  -504.4276402532569,   865.0014309280631,   86.16055909792571
               164.7,   120.9981681603694,   22.13821682170698,    182732.143429568,   2385.757732341694,   5333912.853884112,  -2925668.329105186,   2448528.021726874,   2165.112441662754,  -504.9340580772497,   865.5458794188639,   86.15992172308241
               164.8,   120.9983144266961,    22.1382154510396,   182963.1612385726,   2387.203566925784,   5334129.427381516,  -2925718.847503152,   2448614.603294111,    2166.36936342023,  -505.4412447891095,   866.0911033161879,   86.15928533623988
               164.9,    120.998460804385,   22.13821407807685,   183194.3249138473,   2388.651468385662,     5334346.1266585,  -2925769.416657982,   2448701.239422173,   2167.628052247362,  -505.9492016739173,   866.6371039003633,   86.15864993800217
                 165,    120.998607292636,   22.13821270281612,   183425.6346630268,   2390.101440163066,    5334562.95189192,   -2925820.03664676,    2448787.93018879,   2168.888511058092,  -506.4579300200133,   867.1838824549362,   86.15801552898401
               165.1,    120.998753892479,   22.13821132525476,   183657.0906940931,   2391.553485708444,   5334779.903258918,  -2925870.707546695,   2448874.675671825,   2170.150742773747,  -506.9674311190114,   867.7314402667174,    86.1573821097942
               165.2,   120.9989006031134,   22.13820994539015,   183888.6932153618,   2393.007608480924,   5334996.980936924,  -2925921.429435124,   2448961.475949267,   2171.414750323013,   -507.477706265795,   868.2797786257886,   86.15674968103899
               165.3,   120.9990474255718,   22.13820856321965,   184120.4424355095,   2394.463811948329,   5335214.185103671,   -2925972.20238952,   2449048.331099239,    2172.68053664195,  -507.9887567585391,   868.8288988254719,   86.15611824332224
               165.4,   120.9991943590524,   22.13820717874061,    184352.338563541,   2395.922099587271,   5335431.515937177,  -2926023.026487479,   2449135.241199982,   2173.948104674098,  -508.5005838987443,   869.3788021623332,   86.15548779725663
               165.5,   120.9993414045897,   22.13820579195028,   184584.3818088286,   2397.382474883129,   5335648.973615768,  -2926073.901806732,   2449222.206329875,   2175.217457370421,  -509.0131889912058,   869.9294899362392,   86.15485834344987
               165.6,    120.999488561383,   22.13820440284613,   184816.5723810745,   2398.844941330101,   5335866.558318047,  -2926124.828425139,   2449309.226567432,   2176.488597689356,  -509.5265733440472,   870.4809634503858,   86.15422988251537
               165.7,    120.999635830463,   22.13820301142542,   185048.9104903359,   2400.309502431207,   5336084.270222927,  -2926175.806420689,   2449396.301991287,   2177.761528596823,  -510.0407382687088,   871.0332240112836,   86.15360241506367
               165.8,   120.9997832110319,   22.13820161768548,   185281.3963470217,   2401.776161698373,   5336302.109509613,  -2926226.835871506,   2449483.432680209,   2179.036253066297,  -510.5556850800023,    871.586272928763,   86.15297594170572
               165.9,   120.9999307041229,   22.13820022162366,   185514.0301618921,   2403.244922652398,   5336520.076357609,  -2926277.916855845,   2449570.618713102,   2180.312774078799,  -511.0714150960803,   872.1401115159388,   86.15235046305193
                 166,   121.0000783089339,   22.13819882323723,   185746.8121460574,   2404.715788823019,   5336738.170946722,  -2926329.049452089,   2449657.860168995,   2181.591094622908,  -511.5879296384738,   872.6947410893204,    86.1517259797152
               166.1,   121.0002260260424,   22.13819742252354,   185979.7425109744,   2406.188763748958,   5336956.393457049,  -2926380.233738758,   2449745.157127055,    2182.87121769483,  -512.1052300320932,   873.2501629687827,   86.15110249231032
               166.2,   121.0003738560232,   22.13819601947986,   186212.8214684678,   2407.663850977894,   5337174.744068994,  -2926431.469794503,   2449832.509666575,   2184.153146298374,  -512.6233176052292,   873.8063784775338,   86.15048000144755
               166.3,   121.0005217980768,   22.13819461410352,   186446.0492307004,    2409.14105406655,   5337393.222963258,  -2926482.757698108,   2449919.917866987,   2185.436883445024,  -513.1421936895944,   874.3633889421591,   86.14985850774241
               166.4,   121.0006698532374,   22.13819320639185,   186679.4260101877,   2410.620376580719,   5337611.830320834,   -2926534.09752849,   2450007.381807853,    2186.72243215397,  -513.6618596203181,   874.9211956926138,     86.149238011809
               166.5,   121.0008180207057,   22.13819179634205,   186912.9520198228,   2412.101822095237,   5337830.566323044,    -2926585.4893647,   2450094.901568861,   2188.009795452051,  -514.1823167359355,   875.4798000622881,   86.14861851425884
               166.6,   121.0009663015156,   22.13819038395143,   187146.6274728337,   2413.585394194101,    5338049.43115149,  -2926636.933285921,   2450182.477229842,   2189.298976373871,  -514.7035663784338,   876.0392033880322,    86.1480000157084
               166.7,   121.0011146948697,   22.13818896921729,   187380.4525828194,   2415.071096470425,   5338268.424988084,  -2926688.429371474,   2450270.108870759,   2190.589977961783,  -515.2256098932497,   876.5994070100605,   86.14738251677745
               166.8,   121.0012632018029,   22.13818755213688,   187614.4275637325,   2416.558932526514,    5338487.54801505,  -2926739.977700813,   2450357.796571708,   2191.882803265939,  -515.7484486292761,   877.1604122720232,    86.1467660180835
               166.9,   121.0014118215151,   22.13818613270752,   187848.5526298853,   2418.048905973903,   5338706.800414903,  -2926791.578353528,   2450445.540412924,   2193.177455344322,  -516.2720839388851,   877.7222205210483,   86.14615052023483
                 167,   121.0015605550414,   22.13818471092641,   188082.8279959504,   2419.541020433331,   5338926.182370475,  -2926843.231409342,   2450533.340474765,   2194.473937262703,  -516.7965171779356,   878.2848331077176,   86.14553602384196
               167.1,   121.0017094015852,   22.13818328679082,   188317.2538769599,   2421.035279534823,   5339145.694064902,  -2926894.936948115,   2450621.196837733,   2195.772252094762,   -517.321749705795,   878.8482513860343,   86.14492252953113
               167.2,   121.0018583621819,   22.13818186029798,   188551.8304883176,   2422.531686917728,   5339365.335681634,  -2926946.695049844,   2450709.109582467,   2197.072402922081,  -517.8477828853338,   879.4124767135094,   86.14431003792721
               167.3,   121.0020074360314,   22.13818043144522,   188786.5580457738,   2424.030246230716,   5339585.107404412,  -2926998.505794662,   2450797.078789742,   2198.374392834131,  -518.3746180829273,   879.9775104512006,   86.14369854964482
               167.4,   121.0021566241716,    22.1381790002297,   189021.4367654528,   2425.530961131842,   5339805.009417296,  -2927050.369262842,   2450885.104540459,   2199.678224928343,  -518.9022566685095,    880.543353963663,   86.14308806529694
               167.5,   121.0023059258044,   22.13817756664869,   189256.4668638492,   2427.033835288521,   5340025.041904666,  -2927102.285534785,   2450973.186915671,   2200.983902310108,  -519.4307000155255,   881.1100086189364,    86.1424785855058
               167.6,    121.002455341966,   22.13817613069939,   189491.6485578204,   2428.538872377638,   5340245.205051209,  -2927154.254691037,   2451061.325996554,   2202.291428092838,  -519.9599495010154,   881.6774757886026,    86.1418701108843
               167.7,   121.0026048718597,   22.13817469237906,   189726.9820645833,   2430.046076085549,    5340465.49904191,   -2927206.27681228,   2451149.521864432,   2203.600805397985,   -520.490006505585,   882.2457568477955,   86.14126264205319
               167.8,   121.0027545165198,   22.13817325168488,   189962.4676017305,    2431.55545010808,   5340685.924062083,  -2927258.351979334,   2451237.774600761,   2204.912037355044,  -521.0208724134111,   882.8148531751756,   86.14065617963904
               167.9,   121.0029042751508,   22.13817180861407,    190198.105387223,    2433.06699815061,   5340906.480297346,  -2927310.480273162,   2451326.084287133,   2206.225127101601,  -521.5525486122685,   883.3847661530004,   86.14005072425817
                 168,   121.0030541487913,   22.13817036316385,    190433.895639387,   2434.580723928092,   5341127.167933633,  -2927362.661774857,   2451414.451005285,   2207.540077783368,  -522.0850364935417,   883.9554971671189,   86.13944627652548
               168.1,   121.0032041366422,   22.13816891533141,   190669.8385769241,    2436.09663116504,   5341347.987157196,   -2927414.89656566,   2451502.874837088,   2208.856892554171,  -522.6183374522456,   884.5270476069346,   86.13884283706169
               168.2,   121.0033542397406,   22.13816746511392,   190905.9344189074,   2437.614723595627,   5341568.938154597,  -2927467.184726946,   2451591.355864554,   2210.175574576024,  -523.1524528870057,   885.0994188654943,   86.13824040649105
               168.3,   121.0035044572928,   22.13816601250863,   191142.1833847752,   2439.135004963689,   5341790.021112718,  -2927519.526340233,   2451679.894169834,   2211.496127019136,  -523.6873842001143,   885.6726123394707,    86.1376389854393
               168.4,   121.0036547903338,   22.13816455751266,   191378.5856943522,   2440.657479022764,   5342011.236218761,  -2927571.921487176,   2451768.489835217,   2212.818553061956,  -524.2231327975054,   886.2466294291427,   86.13703857452451
               168.5,   121.0038052380676,   22.13816310012324,   191615.1415678272,   2442.182149536095,    5342232.58366024,  -2927624.370249577,   2451857.142943138,   2214.142855891157,  -524.7597000887924,   886.8214715384457,   86.13643917436622
               168.6,   121.0039558015337,    22.1381616403375,   191851.8512257701,   2443.709020276709,   5342454.063624996,  -2927676.872709375,   2451945.853576166,   2215.469038701715,  -525.2970874872676,    887.397140074975,   86.13584078558746
               168.7,   121.0041064799358,   22.13816017815261,   192088.7148891324,   2445.238095027452,   5342675.676301188,   -2927729.42894865,   2452034.621817012,   2216.797104696946,  -525.8352964099416,   887.9736364499724,   86.13524340881659
               168.8,   121.0042572743119,   22.13815871356577,   192325.7327792235,   2446.769377580964,   5342897.421877284,  -2927782.039049624,   2452123.447748534,   2218.127057088476,  -526.3743282774938,    888.550962078357,    86.1346470446706
               168.9,   121.0044081838677,    22.1381572465741,   192562.9051177548,    2448.30287173978,   5343119.300542088,  -2927834.703094664,   2452212.331453724,   2219.458899096318,  -526.9141845143718,   889.1291183787471,   86.13405169376954
                 169,   121.0045592096391,   22.13815577717476,   192800.2321268013,   2449.838581316328,   5343341.312484721,  -2927887.421166274,    2452301.27301572,    2220.79263394888,  -527.4548665487315,   889.7081067734822,   86.13345735673826
               169.1,    121.004710350833,    22.1381543053649,   193037.7140288241,   2451.376510132973,   5343563.457894622,   -2927940.19334711,   2452390.272517804,   2222.128264883002,  -527.9963758124807,   890.2879286886106,   86.13286403420274
               169.2,   121.0048616084905,   22.13815283114167,   193275.3510466693,   2452.916662022048,   5343785.736961566,   -2927993.01971996,   2452479.330043397,   2223.465795143963,  -528.5387137412845,   890.8685855539632,   86.13227172678367
               169.3,   121.0050129818124,   22.13815135450218,   193513.1434035636,   2454.459040825892,   5344008.149875646,  -2928045.900367764,   2452568.445676067,   2224.805227985537,  -529.0818817745769,   891.4500788031002,   86.13168043511068
               169.4,   121.0051644718401,   22.13814987544357,   193751.0913231168,   2456.003650396882,   5344230.696827286,  -2928098.835373606,   2452657.619499524,   2226.146566670028,  -529.6258813555867,   892.0324098733059,   86.13109015980135
               169.5,   121.0053160777812,   22.13814839396294,   193989.1950293202,   2457.550494597472,   5344453.378007223,  -2928151.824820708,   2452746.851597616,    2227.48981446829,  -530.1707139313584,   892.6155802056195,   86.13050090148123
               169.6,   121.0054678006727,   22.13814691005743,   194227.4547465509,   2459.099577300252,   5344676.193606539,  -2928204.868792444,   2452836.142054347,   2228.834974659768,  -530.7163809527433,   893.1995912449207,   86.12991266077647
               169.7,   121.0056196397215,   22.13814542372413,   194465.8706995808,   2460.650902387923,   5344899.143816633,   -2928257.96737233,   2452925.490953855,   2230.182050532489,  -531.2628838744013,   893.7844444398514,    86.1293254383131
               169.8,   121.0057715955092,   22.13814393496016,   194704.4431135627,   2462.204473753401,   5345122.228829234,  -2928311.120644033,   2453014.898380431,   2231.531045383145,  -531.8102241548694,   894.3701412428859,   86.12873923471379
               169.9,   121.0059236686165,   22.13814244376259,    194943.172214034,   2463.760295299784,   5345345.448836403,  -2928364.328691357,   2453104.364418505,   2232.881962517068,   -532.358403256508,   894.9566831102976,   86.12815405061237
                 170,   121.0060758582526,   22.13814095012856,   195182.0582269253,   2465.318370940447,    5345568.80403053,  -2928417.591598254,   2453193.889152656,   2234.234805248316,  -532.9074226455541,    895.544071502209,   86.12756988662868
               170.1,   121.0062281654555,   22.13813945405511,   195421.1013785684,   2466.878704599055,   5345792.294604349,  -2928470.909448831,   2453283.472667611,    2235.58957689966,   -533.457283792126,   896.1323078826226,   86.12698674338112
               170.2,   121.0063805894329,   22.13813795553936,   195660.3018956725,   2468.441300209598,   5346015.920750909,  -2928524.282327333,   2453373.115048242,   2236.946280802626,  -534.0079881702424,   896.7213937194313,   86.12640462149908
               170.3,   121.0065331312256,   22.13813645457835,   195899.6600053404,   2470.006161716418,   5346239.682663601,  -2928577.710318157,   2453462.816379563,   2238.304920297537,  -534.5595372578166,   897.3113304843649,   86.12582352160686
               170.4,   121.0066857900403,   22.13813495116916,   196139.1759350812,   2471.573293074269,   5346463.580536153,  -2928631.193505848,   2453552.576746742,   2239.665498733549,  -535.1119325367001,   897.9021196530432,   86.12524344433287
               170.5,   121.0068385669195,   22.13813344530881,   196378.8499127831,   2473.142698248339,   5346687.614562627,  -2928684.731975097,    2453642.39623509,   2241.028019468683,   -535.665175492691,   898.4937627049677,   86.12466439030342
               170.6,   121.0069914610711,   22.13813193699444,   196618.6821667412,   2474.714381214288,    5346911.78493741,  -2928738.325810747,   2453732.274930074,   2242.392485869827,  -536.2192676155139,   899.0862611236116,   86.12408636014491
               170.7,    121.007144473534,   22.13813042622304,   196858.6729256446,   2476.288345958275,   5347136.091855241,  -2928791.975097789,   2453822.212917301,   2243.758901312784,  -536.7742103988767,   899.6796163963493,    86.1235093544842
               170.8,   121.0072976035188,    22.1381289129917,   197098.8224185817,    2477.86459647701,   5347360.535511198,  -2928845.679921365,   2453912.210282534,   2245.127269182299,  -537.3300053404403,   900.2738300145429,   86.12293337394843
               170.9,   121.0074508520672,   22.13812739729742,   197339.1308750287,   2479.443136777805,   5347585.116100677,  -2928899.440366764,   2454002.267111675,   2246.497592872121,  -537.8866539418893,   900.8689034734872,   86.12235841915961
                 171,   121.0076042183853,   22.13812587913726,   197579.5985248825,   2481.023970878591,   5347809.833819443,  -2928953.256519423,   2454092.383490788,   2247.869875785009,  -538.4441577089027,    901.464838272469,   86.12178449074626
               171.1,    121.007757703517,   22.13812435850822,   197820.2255984209,   2482.607102807938,   5348034.688863576,  -2929007.128464937,   2454182.559506077,   2249.244121332746,  -539.0025181511787,   902.0616359147508,   86.12121158933513
               171.2,   121.0079113066725,   22.13812283540738,   198061.0123263374,   2484.192536605134,   5348259.681429515,  -2929061.056289047,   2454272.795243907,   2250.620332936197,  -539.5617367824483,   902.6592979076445,   86.12063971555739
               171.3,    121.008065028892,    22.1381213098317,   198301.9589397246,   2485.780276320186,   5348484.811714033,  -2929115.040077649,   2454363.090790784,   2251.998514025332,  -540.1218151204943,   903.2578257624473,   86.12006887004152
               171.4,   121.0082188693856,    22.1381197817782,   198543.0656700814,   2487.370326013889,    5348710.07991425,  -2929169.079916787,   2454453.446233368,   2253.378668039279,  -540.6827546871643,   903.8572209944805,   86.11949905341369
               171.5,   121.0083728291961,   22.13811825124388,   198784.3327493053,   2488.962689757855,   5348935.486227633,  -2929223.175892654,   2454543.861658475,    2254.76079842635,  -541.2445570084013,   904.4574851230989,   86.11893026629818
               171.6,   121.0085269075322,   22.13811671822573,   199025.7604097119,   2490.557371634533,   5349161.030851988,  -2929277.328091615,   2454634.337153066,   2256.144908644041,  -541.8072236142239,   905.0586196717497,    86.1183625093263
               171.7,   121.0086811054396,   22.13811518272076,   199267.3488840098,   2492.154375737262,   5349386.713985467,  -2929331.536600163,   2454724.872804262,   2257.531002159079,  -542.3707560387566,    905.660626167966,   86.11779578312644
               171.8,   121.0088354221258,   22.13811364472597,   199509.0984053258,   2493.753706170304,   5349612.535826572,  -2929385.801504957,   2454815.468699332,   2258.919082447472,  -542.9351558202443,    906.263506143353,    86.1172300883231
               171.9,   121.0089898586353,   22.13811210423827,   199751.0092071937,   2495.355367048915,   5349838.496574155,  -2929440.122892811,   2454906.124925698,   2260.309152994551,  -543.5004245010934,   906.8672611336326,   86.11666542554678
                 172,   121.0091444141774,   22.13811056125471,   199993.0815235656,   2496.959362499335,   5350064.596427413,  -2929494.500850696,   2454996.841570941,   2261.701217294967,  -544.0665636278285,   907.4718926786431,   86.11610179542271
               172.1,   121.0092990897986,   22.13810901577224,   200235.3155887919,    2498.56569665888,   5350290.835585892,  -2929548.935465728,   2455087.618722794,   2263.095278852762,  -544.6335747511716,   908.0774023223869,   86.11553919857437
               172.2,   121.0094538847072,    22.1381074677878,   200477.7116376469,   2500.174373675902,   5350517.214249496,  -2929603.426825185,   2455178.456469139,    2264.49134118135,  -545.2014594260071,   908.6837916129755,   86.11497763563239
               172.3,   121.0096087999483,   22.13810591729838,   200720.2699053111,   2501.785397709915,   5350743.732618471,  -2929657.975016498,   2455269.354898022,   2265.889407803606,  -545.7702192114172,   909.2910621027268,   86.11441710722592
               172.4,   121.0097638347321,   22.13810436430091,   200962.9906273931,   2503.398772931594,   5350970.390893429,  -2929712.580127259,   2455360.314097639,   2267.289482251885,  -546.3398556707068,   909.8992153481073,   86.11385761398422
               172.5,    121.009918990105,   22.13810280879233,   201205.8740399042,   2505.014503522802,   5351197.189275322,  -2929767.242245211,   2455451.334156342,   2268.691568068028,  -546.9103703713912,   910.5082529097978,   86.11329915653494
               172.6,   121.0100742652777,   22.13810125076953,    201448.920379281,   2506.632593676693,   5351424.127965466,  -2929821.961458254,   2455542.415162635,   2270.095668803463,  -547.4817648852592,   911.1181763526757,   86.11274173550223
               172.7,   121.0102296612959,   22.13809969022953,    201692.129882372,   2508.253047597646,   5351651.207165523,  -2929876.737854449,   2455633.557205191,   2271.501788019144,  -548.0540407883325,   911.7289872458229,   86.11218535152462
               172.8,    121.010385177369,   22.13809812716922,   201935.5027864501,   2509.875869501417,    5351878.42707752,  -2929931.571522014,   2455724.760372831,   2272.909929285672,  -548.6271996609079,   912.3406871626017,   86.11163000523237
               172.9,    121.010540814545,    22.1380965615855,    202179.039329215,   2511.501063615127,   5352105.787903841,  -2929986.462549322,   2455816.024754535,   2274.320096183296,  -549.2012430875812,   912.9532776806113,   86.11107569724541
                 173,   121.0106965720353,    22.1380949934753,   202422.7397487797,   2513.128634177242,   5352333.289847228,  -2930041.411024909,    2455907.35043944,    2275.73229230189,  -549.7761726572394,   913.5667603817002,   86.11052242819358
               173.1,   121.0108524508864,   22.13809342283551,    202666.604283683,   2514.758585437779,   5352560.933110776,   -2930096.41703747,   2455998.737516845,   2277.146521241121,  -550.3519899630952,   914.1811368520689,   86.10997019870834
               173.2,   121.0110084503077,   22.13809184966304,   202910.6331728846,   2516.390921658185,   5352788.717897946,  -2930151.480675854,   2456090.186076202,   2278.562786610342,  -550.9286966026885,   914.7964086822287,   86.10941900940199
               173.3,   121.0111645713504,   22.13809027395476,   203154.8266557902,   2518.025647111429,   5353016.644412573,  -2930206.602029076,    2456181.69620713,   2279.981092028698,  -551.5062941779063,    915.412577466964,   86.10886886090762
               173.4,   121.0113208132241,   22.13808869570758,   203399.1849722005,   2519.662766082085,   5353244.712858831,   -2930261.78118631,   2456273.267999402,   2281.401441125189,  -552.0847842950354,   916.0296448053616,    86.1083197538596
               173.5,    121.011477176517,   22.13808711491838,   203643.7083623633,   2521.302282866375,   5353472.923441269,  -2930317.018236884,   2456364.901542952,   2282.823837538705,  -552.6641685647304,    916.647612300883,   86.10777168889702
               173.6,   121.0116336618209,   22.13808553158404,    203888.397066948,   2522.944201772103,   5353701.276364797,  -2930372.313270301,   2456456.596927876,   2284.248284917942,  -553.2444486020156,   917.2664815613657,    86.1072246666446
               173.7,   121.0117902683435,   22.13808394570142,   204133.2513270658,   2524.588527118857,   5353929.771834696,  -2930427.666376211,   2456548.354244431,   2285.674786921592,  -553.8256260263541,   917.8862541990766,   86.10667868772097
               173.8,   121.0119469971371,   22.13808235726736,   204378.2713842485,   2526.235263237892,   5354158.410056613,   -2930483.07764444,   2456640.173583033,   2287.103347218253,   -554.407702461635,   918.5069318306176,   86.10613375275423
               173.9,   121.0121038474146,   22.13808076627874,   204623.4574804595,   2527.884414472331,   5354387.191236555,  -2930538.547164967,   2456732.055034261,   2288.533969486596,   -554.990679536194,   919.1285160770489,   86.10558986237338
